,Sales,Quantity,Discount,Profit,First Class,Same Day,Second Class,Standard Class,Consumer,Corporate,Home Office,Central,East,South,West,Furniture,Office Supplies,Technology
307,289.2,6,0.0,83.868,0,0,0,1,0,0,1,0,1,0,0,0,1,0
308,4.89,1,0.0,2.0049,1,0,0,0,1,0,0,0,0,1,0,0,1,0
309,15.136,4,0.2,3.5948,0,0,1,0,0,1,0,0,0,0,1,1,0,0
310,466.768,2,0.2,52.5114,0,0,1,0,0,1,0,0,0,0,1,1,0,0
311,15.232,1,0.2,1.7136,0,0,1,0,0,1,0,0,0,0,1,1,0,0
312,6.264,3,0.2,2.0358,0,0,1,0,0,1,0,0,0,0,1,0,1,0
313,87.54,3,0.0,37.6422,0,0,0,1,0,1,0,0,1,0,0,1,0,0
314,178.384,2,0.2,22.298,0,0,0,1,0,1,0,0,0,1,0,0,0,1
315,15.552,3,0.2,5.4432,0,0,0,1,0,1,0,0,0,1,0,0,1,0
316,99.136,4,0.2,8.6744,1,0,0,0,0,1,0,0,1,0,0,0,1,0
317,135.882,1,0.1,24.1568,0,0,0,1,0,0,1,0,1,0,0,1,0,0
318,3991.98,2,0.0,1995.99,0,0,0,1,0,0,1,0,1,0,0,0,0,1
319,275.94,6,0.0,80.0226,0,0,0,1,0,0,1,0,1,0,0,0,0,1
320,360.0,4,0.0,129.6,0,0,0,1,0,0,1,0,1,0,0,0,0,1
321,43.57,1,0.0,13.071,0,0,0,1,0,0,1,0,1,0,0,0,1,0
322,7.16,2,0.0,3.58,0,0,0,1,0,1,0,0,0,0,1,0,1,0
323,251.52,6,0.2,81.744,0,0,0,1,0,1,0,0,0,0,1,0,1,0
324,99.99,1,0.0,34.9965,0,0,0,1,0,1,0,0,0,0,1,0,0,1
325,15.992,1,0.2,0.9995,0,0,1,0,0,1,0,0,0,1,0,1,0,0
326,290.898,3,0.4,-67.8762,1,0,0,0,1,0,0,0,1,0,0,0,0,1
327,54.224,2,0.2,3.389,1,0,0,0,1,0,0,0,1,0,0,0,1,0
328,786.744,4,0.3,-258.5016,1,0,0,0,1,0,0,0,1,0,0,1,0,0
329,100.24,10,0.2,33.831,1,0,0,0,1,0,0,0,1,0,0,0,1,0
330,37.764,6,0.7,-27.6936,1,0,0,0,1,0,0,0,1,0,0,0,1,0
331,82.8,2,0.4,-20.7,0,0,1,0,1,0,0,0,1,0,0,0,0,1
332,20.724,2,0.7,-13.816,0,0,1,0,1,0,0,0,1,0,0,0,1,0
333,4.896,3,0.7,-3.4272,0,0,1,0,1,0,0,0,1,0,0,0,1,0
334,4.752,1,0.2,1.6038,0,0,1,0,1,0,0,0,0,0,1,0,1,0
335,959.984,2,0.2,335.9944,0,0,1,0,1,0,0,0,0,0,1,0,0,1
336,14.368,4,0.2,4.49,0,0,1,0,1,0,0,0,0,0,1,0,1,0
337,7.712,2,0.2,2.7956,0,0,0,1,0,1,0,0,0,0,1,0,1,0
338,698.352,3,0.2,-17.4588,0,0,0,1,0,1,0,0,0,0,1,1,0,0
339,4.96,4,0.0,2.3312,0,0,1,0,1,0,0,0,0,0,1,0,1,0
340,17.856,4,0.2,1.116,0,0,1,0,0,1,0,0,1,0,0,0,1,0
341,509.97,10,0.7,-407.976,0,0,1,0,0,1,0,0,1,0,0,0,1,0
342,30.992,13,0.2,10.0724,0,0,1,0,0,1,0,0,1,0,0,0,1,0
343,71.928,12,0.4,8.3916,0,0,1,0,0,1,0,0,1,0,0,0,0,1
344,88.8,4,0.2,-2.22,0,0,0,1,1,0,0,1,0,0,0,0,1,0
345,47.976,3,0.2,4.7976,0,0,0,1,1,0,0,0,0,0,1,0,0,1
346,7.56,3,0.0,3.0996,0,0,0,1,1,0,0,0,1,0,0,0,1,0
347,24.56,2,0.0,11.5432,0,0,0,1,1,0,0,0,1,0,0,0,1,0
348,12.96,2,0.0,4.1472,0,0,0,1,1,0,0,0,1,0,0,0,1,0
349,6.79,1,0.0,2.3086,1,0,0,0,0,0,1,0,1,0,0,0,0,1
350,24.56,2,0.0,11.5432,1,0,0,0,0,0,1,0,1,0,0,0,1,0
351,3.048,1,0.2,1.0668,1,0,0,0,0,0,1,0,1,0,0,0,1,0
352,49.12,4,0.0,23.0864,1,0,0,0,0,0,1,0,1,0,0,0,1,0
353,4355.168,4,0.2,1415.4296,1,0,0,0,0,0,1,0,1,0,0,0,1,0
354,388.704,6,0.2,-4.8588,0,0,0,1,1,0,0,0,1,0,0,1,0,0
355,8.26,2,0.0,3.7996,0,0,0,1,1,0,0,0,1,0,0,0,1,0
356,17.04,4,0.0,6.9864,0,0,0,1,1,0,0,0,1,0,0,0,1,0
357,34.4,5,0.0,15.824,0,0,0,1,1,0,0,0,1,0,0,0,1,0
358,36.24,5,0.2,11.325,0,0,0,1,0,1,0,0,0,1,0,0,1,0
359,647.84,8,0.0,168.4384,1,0,0,0,0,1,0,0,0,1,0,0,1,0
360,20.7,2,0.0,9.936,1,0,0,0,0,1,0,0,0,1,0,0,1,0
361,20.7,2,0.0,9.936,0,0,0,1,1,0,0,0,1,0,0,0,1,0
362,488.646,3,0.1,86.8704,0,0,0,1,1,0,0,0,1,0,0,1,0,0
363,5.56,2,0.0,1.4456,0,0,0,1,1,0,0,0,1,0,0,0,1,0
364,47.12,8,0.0,20.7328,0,0,0,1,1,0,0,0,1,0,0,1,0,0
365,211.96,4,0.0,8.4784,0,0,0,1,1,0,0,0,0,0,1,0,1,0
366,23.2,4,0.0,10.44,0,1,0,0,0,1,0,0,1,0,0,0,1,0
367,7.36,2,0.0,0.1472,0,1,0,0,0,1,0,0,1,0,0,0,1,0
368,104.79,7,0.0,29.3412,0,1,0,0,0,1,0,0,1,0,0,0,1,0
369,1043.92,4,0.0,271.4192,0,1,0,0,0,1,0,0,1,0,0,1,0,0
370,25.92,5,0.2,9.396,0,0,0,1,1,0,0,1,0,0,0,0,1,0
371,53.424,3,0.2,4.6746,0,0,0,1,1,0,0,1,0,0,0,0,1,0
372,8.16,5,0.7,-5.712,0,0,0,1,1,0,0,0,0,0,1,0,1,0
373,1023.936,8,0.2,179.1888,0,0,0,1,1,0,0,0,0,0,1,0,0,1
374,9.24,1,0.2,0.924,0,0,0,1,1,0,0,0,0,0,1,0,1,0
375,479.04,10,0.2,-29.94,0,0,0,1,1,0,0,0,0,0,1,0,0,1
376,99.136,4,0.2,30.98,1,0,0,0,0,1,0,1,0,0,0,0,1,0
377,1488.424,7,0.3,-297.6848,0,0,0,1,0,1,0,0,1,0,0,1,0,0
378,8.652,3,0.8,-20.3322,0,0,0,1,1,0,0,1,0,0,0,0,1,0
379,23.832,3,0.2,2.6811,0,0,0,1,1,0,0,1,0,0,0,0,1,0
380,12.176,4,0.8,-18.8728,0,0,0,1,1,0,0,1,0,0,0,0,1,0
381,50.96,7,0.0,25.48,1,0,0,0,0,1,0,0,0,0,1,0,1,0
382,49.536,3,0.2,17.3376,1,0,0,0,0,1,0,0,0,0,1,0,1,0
383,41.9,2,0.0,8.799,0,0,1,0,0,1,0,1,0,0,0,0,0,1
384,375.4575,3,0.45,-157.0095,0,0,0,1,1,0,0,0,0,1,0,1,0,0
385,83.976,3,0.2,-1.0497,0,0,0,1,1,0,0,0,0,1,0,0,0,1
386,482.34,4,0.7,-337.638,0,0,0,1,0,1,0,0,1,0,0,0,0,1
387,2.96,1,0.2,0.777,0,0,0,1,0,1,0,0,1,0,0,1,0,0
388,2.624,1,0.2,0.4264,1,0,0,0,1,0,0,0,1,0,0,0,1,0
389,23.36,4,0.2,7.884,0,0,0,1,1,0,0,0,1,0,0,0,1,0
390,39.98,2,0.0,13.5932,0,0,0,1,1,0,0,0,1,0,0,0,0,1
391,246.384,2,0.2,27.7182,0,0,1,0,1,0,0,0,0,0,1,0,0,1
392,1799.97,3,0.0,701.9883,0,0,1,0,1,0,0,0,0,0,1,0,0,1
393,12.462,3,0.8,-20.5623,0,0,1,0,0,1,0,1,0,0,0,0,1,0
394,75.792,3,0.2,25.5798,0,0,0,1,0,0,1,0,0,0,1,0,1,0
395,49.96,2,0.0,9.4924,0,0,1,0,0,1,0,0,1,0,0,0,1,0
396,12.96,2,0.0,6.2208,0,0,1,0,0,1,0,0,1,0,0,0,1,0
397,70.12,4,0.0,21.036,0,0,0,1,0,0,1,1,0,0,0,0,1,0
398,35.952,3,0.2,3.5952,0,0,1,0,1,0,0,1,0,0,0,0,1,0
399,2396.2656,4,0.32,-317.1528,0,0,1,0,1,0,0,1,0,0,0,1,0,0
400,131.136,4,0.2,-32.784,0,0,1,0,1,0,0,1,0,0,0,0,1,0
401,57.584,2,0.2,0.7198,0,0,1,0,1,0,0,1,0,0,0,0,0,1
402,9.568,2,0.2,3.4684,1,0,0,0,1,0,0,0,0,1,0,0,1,0
403,39.072,6,0.2,9.768,0,0,0,1,0,1,0,0,0,1,0,0,1,0
404,35.91,3,0.0,9.6957,0,0,0,1,1,0,0,0,1,0,0,0,1,0
405,179.95,5,0.0,37.7895,0,0,0,1,1,0,0,0,0,0,1,0,0,1
406,1199.976,3,0.2,434.9913,0,0,0,1,1,0,0,0,0,0,1,0,0,1
407,27.15,5,0.0,13.3035,0,0,0,1,1,0,0,0,0,0,1,0,1,0
408,1004.024,7,0.2,-112.9527,0,0,0,1,1,0,0,0,0,0,1,1,0,0
409,9.68,1,0.0,4.6464,0,0,0,1,1,0,0,0,0,0,1,0,1,0
410,28.35,9,0.0,13.608,0,0,0,1,1,0,0,0,0,0,1,0,1,0
411,55.98,1,0.0,27.4302,0,0,0,1,1,0,0,0,0,0,1,0,1,0
412,1336.829,13,0.15,31.4548,0,0,0,1,1,0,0,0,0,0,1,1,0,0
413,113.568,2,0.2,-18.4548,0,0,0,1,1,0,0,0,0,0,1,1,0,0
414,139.86,7,0.0,65.7342,0,0,0,1,0,1,0,0,0,0,1,0,1,0
415,307.136,4,0.2,26.8744,0,0,0,1,0,1,0,0,0,0,1,1,0,0
416,95.92,8,0.0,25.8984,0,0,0,1,1,0,0,0,0,0,1,0,1,0
417,383.8,5,0.2,38.38,0,0,0,1,1,0,0,0,0,0,1,1,0,0
418,5.78,1,0.0,2.8322,0,0,0,1,0,1,0,0,0,1,0,0,1,0
419,9.32,4,0.0,2.7028,0,0,0,1,0,1,0,0,0,0,1,0,1,0
420,15.25,1,0.0,7.015,0,0,0,1,0,1,0,0,0,0,1,0,1,0
421,196.752,6,0.2,56.5662,1,0,0,0,1,0,0,0,0,0,1,0,0,1
422,56.56,4,0.0,14.7056,0,0,0,1,0,1,0,0,1,0,0,1,0,0
423,32.7,3,0.0,8.502,0,0,0,1,0,1,0,0,1,0,0,0,1,0
424,866.4,4,0.0,225.264,0,0,1,0,1,0,0,0,0,1,0,1,0,0
425,28.4,2,0.0,11.076,0,0,1,0,0,1,0,1,0,0,0,1,0,0
426,287.92,8,0.0,138.2016,0,0,1,0,0,1,0,1,0,0,0,0,1,0
427,69.99,1,0.0,30.0957,1,0,0,0,0,0,1,0,1,0,0,0,0,1
428,6.672,6,0.2,0.5004,0,0,0,1,0,1,0,1,0,0,0,0,1,0
429,189.588,2,0.7,-145.3508,0,0,0,1,0,0,1,0,0,1,0,0,1,0
430,408.744,7,0.2,76.6395,0,0,0,1,0,0,1,0,0,1,0,0,0,1
431,291.96,5,0.2,54.7425,0,0,0,1,0,0,1,0,0,1,0,0,0,1
432,4.768,2,0.2,-0.7748,0,0,0,1,0,0,1,0,0,1,0,0,1,0
433,714.3,5,0.0,207.147,1,0,0,0,1,0,0,0,1,0,0,0,1,0
434,4.812,2,0.7,-3.6892,0,0,0,1,1,0,0,0,0,1,0,0,1,0
435,247.8,5,0.2,-18.585,0,0,0,1,1,0,0,0,0,1,0,0,0,1
436,1007.979,3,0.3,43.1991,0,0,1,0,0,0,1,1,0,0,0,0,0,1
437,313.488,7,0.2,113.6394,0,0,1,0,0,0,1,1,0,0,0,0,1,0
438,31.872,8,0.2,11.5536,0,0,0,1,0,1,0,1,0,0,0,0,1,0
439,207.846,3,0.1,2.3094,0,0,1,0,0,1,0,0,1,0,0,1,0,0
440,12.22,1,0.0,3.666,0,0,1,0,1,0,0,1,0,0,0,1,0,0
441,194.94,3,0.0,23.3928,0,0,1,0,1,0,0,1,0,0,0,0,1,0
442,70.95,3,0.0,20.5755,0,0,1,0,1,0,0,1,0,0,0,0,1,0
443,91.36,4,0.0,42.0256,0,0,1,0,1,0,0,1,0,0,0,0,1,0
444,242.94,3,0.0,29.1528,0,0,1,0,1,0,0,1,0,0,0,1,0,0
445,22.05,7,0.0,10.584,0,0,1,0,1,0,0,1,0,0,0,0,1,0
446,2.91,1,0.0,1.3677,0,0,1,0,1,0,0,1,0,0,0,1,0,0
447,59.52,3,0.0,15.4752,0,0,1,0,1,0,0,0,1,0,0,0,1,0
448,161.94,3,0.0,9.7164,0,0,1,0,1,0,0,0,1,0,0,0,1,0
449,263.88,6,0.0,71.2476,0,0,1,0,1,0,0,0,1,0,0,0,1,0
450,30.48,3,0.0,7.9248,0,0,1,0,1,0,0,0,1,0,0,0,1,0
451,9.84,3,0.0,2.8536,0,0,1,0,1,0,0,0,1,0,0,0,1,0
452,35.12,4,0.0,9.1312,0,0,1,0,1,0,0,0,1,0,0,0,0,1
453,284.364,2,0.4,-75.8304,0,0,0,1,0,1,0,0,1,0,0,1,0,0
454,665.408,2,0.2,66.5408,0,0,0,1,0,1,0,0,1,0,0,0,1,0
455,63.88,4,0.0,24.9132,0,0,0,1,0,1,0,1,0,0,0,0,0,1
456,129.568,2,0.2,-24.294,0,0,0,1,1,0,0,0,0,0,1,1,0,0
457,747.558,3,0.3,-96.1146,0,0,0,1,1,0,0,1,0,0,0,1,0,0
458,8.928,2,0.2,3.348,0,0,0,1,1,0,0,1,0,0,0,0,1,0
459,103.92,4,0.0,36.372,0,0,0,1,1,0,0,0,0,0,1,0,1,0
460,899.91,9,0.0,377.9622,0,0,0,1,1,0,0,0,0,0,1,0,0,1
461,51.312,3,0.2,18.6006,0,0,0,1,1,0,0,0,0,0,1,0,1,0
462,23.56,5,0.2,7.068,0,0,0,1,0,0,1,0,0,0,1,1,0,0
463,1272.63,6,0.5,-814.4832,0,0,0,1,0,0,1,0,0,0,1,1,0,0
464,28.485,5,0.7,-20.889,0,0,0,1,0,0,1,0,0,0,1,0,1,0
465,185.376,2,0.2,-34.758,0,0,0,1,0,0,1,0,0,0,1,0,1,0
466,78.272,2,0.2,5.8704,0,0,0,1,0,0,1,0,0,0,1,0,1,0
467,254.744,7,0.6,-312.0614,0,0,0,1,0,0,1,1,0,0,0,1,0,0
468,205.3328,2,0.32,-36.2352,0,0,0,1,0,1,0,1,0,0,0,1,0,0
469,4.788,3,0.8,-7.9002,0,0,1,0,1,0,0,1,0,0,0,0,1,0
470,55.48,1,0.0,26.6304,0,0,0,1,0,1,0,0,1,0,0,0,1,0
471,340.92,3,0.0,3.4092,0,0,1,0,1,0,0,0,0,0,1,0,1,0
472,222.666,2,0.15,10.4784,0,0,1,0,1,0,0,0,0,0,1,1,0,0
473,703.968,4,0.2,87.996,0,0,1,0,1,0,0,0,0,0,1,0,0,1
474,92.52,6,0.0,24.9804,0,0,1,0,1,0,0,0,0,0,1,0,1,0
475,62.65,7,0.0,28.819,0,0,1,0,1,0,0,0,0,0,1,0,1,0
476,94.85,5,0.0,45.528,0,0,1,0,1,0,0,0,0,0,1,0,1,0
477,95.76,6,0.2,7.182,0,0,0,1,0,1,0,0,0,0,1,0,0,1
478,40.2,3,0.0,19.296,0,0,0,1,1,0,0,0,1,0,0,1,0,0
479,14.7,5,0.0,6.615,0,0,0,1,0,1,0,0,1,0,0,0,1,0
480,704.25,5,0.0,84.51,0,0,0,1,0,1,0,0,1,0,0,0,1,0
481,9.09,3,0.0,1.9089,0,0,0,1,1,0,0,0,0,0,1,0,0,1
482,5.96,2,0.0,1.6688,0,0,0,1,1,0,0,0,1,0,0,0,1,0
483,159.98,2,0.0,57.5928,0,0,0,1,1,0,0,0,1,0,0,0,0,1
484,29.6,2,0.0,14.8,1,0,0,0,0,0,1,0,0,0,1,0,1,0
485,514.165,5,0.15,-30.245,1,0,0,0,0,0,1,0,0,0,1,1,0,0
486,279.96,5,0.2,17.4975,1,0,0,0,0,0,1,0,0,0,1,0,0,1
487,2735.952,6,0.2,341.994,1,0,0,0,1,0,0,1,0,0,0,0,0,1
488,7.992,1,0.2,0.5994,0,0,1,0,0,0,1,1,0,0,0,0,0,1
489,63.984,2,0.2,10.3974,0,0,1,0,0,0,1,1,0,0,0,0,0,1
490,70.368,2,0.2,6.1572,0,0,1,0,0,0,1,1,0,0,0,0,1,0
491,449.15,5,0.0,8.983,0,0,0,1,1,0,0,0,1,0,0,0,1,0
492,11.07,3,0.0,5.0922,0,0,0,1,1,0,0,0,1,0,0,0,1,0
493,93.98,2,0.0,13.1572,0,0,0,1,1,0,0,0,0,0,1,0,0,1
494,189.882,3,0.4,-94.941,0,0,1,0,1,0,0,0,0,1,0,1,0,0
495,105.42,2,0.0,51.6558,0,0,0,1,1,0,0,0,0,1,0,0,1,0
496,119.616,8,0.2,40.3704,0,0,0,1,1,0,0,0,0,0,1,0,1,0
497,255.76,4,0.0,81.8432,0,0,0,1,1,0,0,0,0,0,1,1,0,0
498,241.568,2,0.2,18.1176,0,0,0,1,1,0,0,0,0,0,1,1,0,0
499,69.3,9,0.0,22.869,0,0,0,1,1,0,0,0,0,0,1,1,0,0
500,22.62,2,0.7,-15.08,0,0,0,1,0,1,0,0,0,0,1,0,1,0
501,14.952,2,0.7,-11.9616,0,0,0,1,0,1,0,0,0,0,1,0,1,0
502,801.568,2,0.2,50.098,0,0,0,1,0,1,0,0,0,0,1,1,0,0
503,2.376,3,0.7,-1.9008,0,0,0,1,0,1,0,0,0,0,1,0,1,0
504,32.792,1,0.2,11.8871,0,0,0,1,0,1,0,0,0,0,1,0,1,0
505,15.92,5,0.2,5.373,0,0,1,0,0,1,0,0,1,0,0,0,1,0
506,2.74,1,0.0,0.7398,0,0,0,1,1,0,0,0,0,1,0,0,1,0
507,8.34,3,0.0,2.1684,0,0,0,1,1,0,0,0,0,1,0,0,1,0
508,46.74,3,0.0,11.685,0,0,0,1,1,0,0,0,0,1,0,0,1,0
509,6354.95,5,0.0,3177.475,0,0,0,1,1,0,0,0,0,1,0,0,1,0
510,126.3,3,0.0,40.416,1,0,0,0,1,0,0,1,0,0,0,1,0,0
511,38.04,2,0.0,12.1728,1,0,0,0,1,0,0,1,0,0,0,0,0,1
512,7.152,3,0.2,0.7152,1,0,0,0,1,0,0,0,1,0,0,0,1,0
513,6.63,3,0.0,1.7901,0,0,0,1,1,0,0,0,0,0,1,0,1,0
514,5.88,2,0.0,1.7052,0,0,0,1,1,0,0,0,0,0,1,0,1,0
515,2999.95,5,0.0,1379.977,0,0,0,1,0,0,1,0,0,0,1,0,0,1
516,51.45,3,0.0,13.8915,0,0,0,1,0,0,1,0,0,0,1,0,1,0
517,11.96,2,0.0,5.382,0,0,0,1,0,0,1,0,0,0,1,0,1,0
518,1126.02,3,0.0,56.301,0,0,0,1,0,0,1,0,0,0,1,0,1,0
519,18.392,1,0.2,5.2877,0,0,0,1,1,0,0,1,0,0,0,0,0,1
520,129.568,2,0.2,-25.9136,0,0,0,1,1,0,0,1,0,0,0,0,1,0
521,14.112,9,0.8,-21.168,0,0,0,1,1,0,0,1,0,0,0,0,1,0
522,210.98,2,0.0,21.098,1,0,0,0,0,1,0,1,0,0,0,1,0,0
523,55.176,3,0.2,-12.4146,1,0,0,0,1,0,0,0,0,0,1,0,0,1
524,66.26,2,0.0,27.1666,1,0,0,0,1,0,0,0,0,0,1,0,0,1
525,22.2,5,0.0,10.434,0,0,0,1,1,0,0,0,1,0,0,0,1,0
526,683.952,3,0.2,42.747,0,0,0,1,0,0,1,0,0,1,0,1,0,0
527,45.696,3,0.2,5.1408,0,0,0,1,0,0,1,0,0,1,0,1,0,0
528,36.336,3,0.2,-7.2672,0,0,0,1,1,0,0,0,1,0,0,0,1,0
529,666.248,1,0.2,-149.9058,0,0,0,1,1,0,0,0,1,0,0,0,1,0
530,52.512,6,0.2,19.692,0,0,0,1,1,0,0,0,1,0,0,0,1,0
531,190.72,1,0.2,11.92,0,0,1,0,0,1,0,0,0,0,1,1,0,0
532,47.94,3,0.0,2.397,0,0,0,1,1,0,0,0,0,0,1,1,0,0
533,979.95,5,0.0,274.386,0,0,1,0,1,0,0,0,0,1,0,0,0,1
534,22.75,5,0.0,11.375,0,0,1,0,1,0,0,0,0,1,0,0,1,0
535,16.768,2,0.2,1.4672,0,0,0,1,1,0,0,0,0,0,1,0,1,0
536,42.616,7,0.8,-68.1856,0,0,1,0,1,0,0,1,0,0,0,0,1,0
537,10.752,4,0.2,3.36,0,0,0,1,0,0,1,0,1,0,0,0,1,0
538,152.94,3,0.0,41.2938,0,0,0,1,1,0,0,0,0,1,0,0,1,0
539,283.92,4,0.0,70.98,0,0,0,1,1,0,0,0,0,1,0,1,0,0
540,468.9,6,0.0,206.316,1,0,0,0,1,0,0,1,0,0,0,0,0,1
541,380.864,8,0.2,38.0864,1,0,0,0,0,1,0,0,0,0,1,0,0,1
542,646.776,9,0.2,-145.5246,0,0,0,1,1,0,0,0,1,0,0,0,1,0
543,58.112,2,0.2,7.264,0,0,0,1,1,0,0,1,0,0,0,0,0,1
544,100.792,1,0.2,6.2995,0,0,0,1,1,0,0,1,0,0,0,0,0,1
545,66.112,4,0.6,-84.2928,0,0,0,1,1,0,0,1,0,0,0,1,0,0
546,41.28,6,0.2,13.932,1,0,0,0,0,0,1,0,1,0,0,0,1,0
547,13.36,2,0.0,6.4128,1,0,0,0,0,0,1,0,1,0,0,0,1,0
548,250.272,9,0.2,15.642,0,0,1,0,0,1,0,1,0,0,0,0,1,0
549,11.364,3,0.8,-17.046,0,0,1,0,0,1,0,1,0,0,0,0,1,0
550,8.72,5,0.2,-1.744,0,0,1,0,0,1,0,1,0,0,0,0,1,0
551,1121.568,2,0.2,0.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
552,34.504,1,0.2,6.0382,1,0,0,0,1,0,0,0,0,1,0,1,0,0
553,10.824,3,0.2,2.5707,0,0,0,1,1,0,0,1,0,0,0,0,1,0
554,1295.78,2,0.0,310.9872,0,0,1,0,0,1,0,0,0,0,1,0,1,0
555,19.456,4,0.2,3.4048,0,0,1,0,1,0,0,0,0,1,0,0,1,0
556,20.7,2,0.0,9.936,0,0,0,1,1,0,0,0,0,0,1,0,1,0
557,1335.68,4,0.2,-217.048,0,0,0,1,1,0,0,0,0,0,1,1,0,0
558,32.4,5,0.0,15.552,0,0,0,1,1,0,0,0,0,0,1,0,1,0
559,42.6,3,0.0,16.614,0,0,1,0,1,0,0,0,0,0,1,1,0,0
560,84.056,7,0.2,27.3182,0,0,1,0,1,0,0,0,0,0,1,0,1,0
561,13.0,5,0.2,1.3,0,0,1,0,1,0,0,0,0,1,0,0,1,0
562,13.128,3,0.2,3.7743,0,0,1,0,1,0,0,0,0,1,0,1,0,0
563,3.96,2,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
564,2.61,1,0.0,1.2006,1,0,0,0,1,0,0,0,0,0,1,0,1,0
565,374.376,3,0.2,46.797,1,0,0,0,1,0,0,0,0,0,1,0,0,1
566,91.84,8,0.0,45.0016,0,0,0,1,0,1,0,0,0,0,1,0,1,0
567,81.088,7,0.2,27.3672,0,0,0,1,0,1,0,0,0,0,1,0,1,0
568,19.44,3,0.0,9.3312,0,0,0,1,0,1,0,0,0,0,1,0,1,0
569,451.152,3,0.2,0.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
570,72.45,7,0.0,34.776,0,0,0,1,1,0,0,0,1,0,0,0,1,0
571,13.96,4,0.0,6.4216,0,0,0,1,1,0,0,0,1,0,0,0,1,0
572,33.264,7,0.2,11.2266,0,0,0,1,1,0,0,0,1,0,0,0,1,0
573,14.85,3,0.0,4.0095,0,0,0,1,1,0,0,0,1,0,0,0,0,1
574,8.82,3,0.0,2.3814,0,0,0,1,1,0,0,0,0,0,1,0,1,0
575,160.72,14,0.0,78.7528,0,0,1,0,1,0,0,0,0,0,1,0,1,0
576,19.92,4,0.0,9.7608,0,0,1,0,1,0,0,0,0,0,1,0,1,0
577,7.3,2,0.0,2.19,0,0,1,0,1,0,0,0,0,0,1,0,1,0
578,69.712,2,0.2,8.714,0,0,0,1,1,0,0,1,0,0,0,0,1,0
579,8.792,1,0.6,-5.7148,0,0,0,1,1,0,0,1,0,0,0,1,0,0
580,51.52,4,0.0,1.5456,0,0,0,1,1,0,0,0,0,0,1,0,1,0
581,470.376,3,0.2,52.9173,0,0,0,1,1,0,0,0,0,0,1,0,0,1
582,105.584,2,0.2,9.2386,0,0,0,1,1,0,0,0,0,0,1,0,0,1
583,31.152,3,0.2,3.5046,0,0,0,1,1,0,0,0,0,0,1,0,1,0
584,6.783,7,0.7,-4.7481,0,0,0,1,1,0,0,0,0,0,1,0,1,0
585,406.368,4,0.2,30.4776,0,0,0,1,1,0,0,0,0,0,1,0,0,1
586,70.98,1,0.0,4.9686,0,0,0,1,1,0,0,0,0,1,0,1,0,0
587,294.93,3,0.0,144.5157,0,0,0,1,1,0,0,0,0,1,0,0,1,0
588,84.784,2,0.2,-20.1362,0,0,0,1,1,0,0,0,0,0,1,0,0,1
589,20.736,4,0.2,7.2576,0,0,0,1,1,0,0,0,0,0,1,0,1,0
590,16.821,3,0.7,-12.8961,0,0,0,1,1,0,0,0,0,0,1,0,1,0
591,10.368,2,0.2,3.6288,0,0,0,1,1,0,0,0,0,0,1,0,1,0
592,9.344,2,0.2,1.168,0,0,0,1,1,0,0,1,0,0,0,0,1,0
593,31.2,3,0.2,9.75,0,0,0,1,1,0,0,1,0,0,0,0,0,1
594,76.12,2,0.0,22.0748,0,0,0,1,1,0,0,0,0,0,1,0,1,0
595,1199.976,3,0.2,434.9913,0,0,0,1,1,0,0,0,0,0,1,0,0,1
596,445.96,5,0.2,55.745,0,0,0,1,1,0,0,0,0,0,1,0,0,1
597,327.76,8,0.0,91.7728,0,0,0,1,1,0,0,0,0,0,1,1,0,0
598,11.632,2,0.2,1.0178,1,0,0,0,1,0,0,0,1,0,0,0,1,0
599,143.982,3,0.4,-28.7964,0,0,0,1,1,0,0,0,1,0,0,0,0,1
600,494.376,4,0.4,-115.3544,0,0,0,1,1,0,0,0,1,0,0,0,0,1
601,5.84,2,0.2,0.73,0,0,0,1,1,0,0,0,1,0,0,0,1,0
602,142.776,1,0.2,17.847,0,0,0,1,1,0,0,0,0,1,0,0,1,0
603,45.696,3,0.2,5.1408,0,0,0,1,1,0,0,0,0,1,0,1,0,0
604,7.218,3,0.7,-5.5338,0,0,0,1,1,0,0,0,0,1,0,0,1,0
605,43.188,4,0.7,-31.6712,0,0,0,1,1,0,0,0,0,1,0,0,1,0
606,131.904,3,0.2,47.8152,0,0,0,1,1,0,0,0,0,1,0,0,1,0
607,3.282,2,0.7,-2.6256,0,0,0,1,1,0,0,0,1,0,0,0,1,0
608,21.168,9,0.2,2.3814,0,0,0,1,1,0,0,0,1,0,0,0,1,0
609,55.188,2,0.4,-10.1178,0,0,0,1,1,0,0,0,1,0,0,0,0,1
610,369.576,3,0.2,41.5773,1,0,0,0,0,1,0,1,0,0,0,0,0,1
611,15.712,4,0.2,5.6956,1,0,0,0,0,1,0,1,0,0,0,0,1,0
612,8.448,2,0.2,2.64,0,0,1,0,0,1,0,0,1,0,0,0,1,0
613,728.946,9,0.4,-157.9383,0,0,1,0,0,1,0,0,1,0,0,0,0,1
614,119.94,10,0.4,15.992,0,0,1,0,1,0,0,0,1,0,0,0,0,1
615,3.648,2,0.7,-2.7968,0,0,1,0,1,0,0,0,1,0,0,0,1,0
